# mean_0, mean_1, mean_2, mean_3, mean_4, mean_5, mean_6, mean_7, max_prob, pred, GT, std_0, std_1, std_2, std_3, std_4, std_5, std_6, std_7
0.000,0.000,0.000,0.000,0.067,0.133,0.600,0.200,0.600,6.000,7.000,0.000,0.000,0.000,0.000,0.249,0.340,0.490,0.400
0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.700,0.700,7.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.458,0.458
0.000,0.333,0.000,0.400,0.233,0.033,0.000,0.000,0.400,3.000,2.000,0.000,0.471,0.000,0.490,0.423,0.180,0.000,0.000
0.000,0.000,0.000,0.000,0.400,0.133,0.467,0.000,0.467,6.000,5.000,0.000,0.000,0.000,0.000,0.490,0.340,0.499,0.000
0.000,0.033,0.467,0.067,0.433,0.000,0.000,0.000,0.467,2.000,2.000,0.000,0.180,0.499,0.249,0.496,0.000,0.000,0.000
0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,3.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.033,0.767,0.200,0.000,0.000,0.000,0.767,3.000,2.000,0.000,0.000,0.180,0.423,0.400,0.000,0.000,0.000
0.000,0.067,0.033,0.800,0.100,0.000,0.000,0.000,0.800,3.000,2.000,0.000,0.249,0.180,0.400,0.300,0.000,0.000,0.000
0.000,0.000,0.300,0.100,0.600,0.000,0.000,0.000,0.600,4.000,2.000,0.000,0.000,0.458,0.300,0.490,0.000,0.000,0.000
0.000,0.000,0.100,0.500,0.400,0.000,0.000,0.000,0.500,3.000,2.000,0.000,0.000,0.300,0.500,0.490,0.000,0.000,0.000
0.000,0.000,0.033,0.367,0.600,0.000,0.000,0.000,0.600,4.000,3.000,0.000,0.000,0.180,0.482,0.490,0.000,0.000,0.000
0.000,0.000,0.033,0.533,0.433,0.000,0.000,0.000,0.533,3.000,2.000,0.000,0.000,0.180,0.499,0.496,0.000,0.000,0.000
0.000,0.000,0.333,0.467,0.167,0.033,0.000,0.000,0.467,3.000,2.000,0.000,0.000,0.471,0.499,0.373,0.180,0.000,0.000
0.000,0.000,0.033,0.589,0.345,0.033,0.000,0.000,0.589,3.000,2.000,0.000,0.000,0.180,0.484,0.467,0.180,0.000,0.000
0.000,0.000,0.000,0.133,0.733,0.133,0.000,0.000,0.733,4.000,2.000,0.000,0.000,0.000,0.340,0.442,0.340,0.000,0.000
0.000,0.000,0.033,0.233,0.633,0.100,0.000,0.000,0.633,4.000,2.000,0.000,0.000,0.180,0.423,0.482,0.300,0.000,0.000
0.000,0.000,0.000,0.167,0.800,0.033,0.000,0.000,0.800,4.000,2.000,0.000,0.000,0.000,0.373,0.400,0.180,0.000,0.000
0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,3.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.067,0.000,0.300,0.567,0.067,0.000,0.000,0.567,4.000,2.000,0.000,0.249,0.000,0.458,0.496,0.249,0.000,0.000
0.000,0.000,0.000,0.100,0.633,0.233,0.033,0.000,0.633,4.000,2.000,0.000,0.000,0.000,0.300,0.482,0.423,0.179,0.000
0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.500,0.267,0.233,0.000,0.000,0.000,0.500,2.000,2.000,0.000,0.000,0.500,0.442,0.423,0.000,0.000,0.000
0.000,0.000,0.000,0.800,0.200,0.000,0.000,0.000,0.800,3.000,2.000,0.000,0.000,0.000,0.400,0.400,0.000,0.000,0.000
0.000,0.000,0.033,0.433,0.467,0.067,0.000,0.000,0.467,4.000,2.000,0.000,0.000,0.180,0.496,0.499,0.249,0.000,0.000
0.000,0.033,0.167,0.100,0.600,0.100,0.000,0.000,0.600,4.000,2.000,0.000,0.180,0.373,0.300,0.490,0.300,0.000,0.000
0.000,0.000,0.033,0.000,0.633,0.233,0.100,0.000,0.633,4.000,5.000,0.000,0.000,0.180,0.000,0.482,0.423,0.300,0.000
0.000,0.000,0.000,0.000,0.467,0.400,0.133,0.000,0.467,4.000,5.000,0.000,0.000,0.000,0.000,0.499,0.490,0.340,0.000
0.000,0.000,0.000,0.000,0.833,0.167,0.000,0.000,0.833,4.000,5.000,0.000,0.000,0.000,0.000,0.373,0.373,0.000,0.000
0.000,0.300,0.100,0.400,0.200,0.000,0.000,0.000,0.400,3.000,2.000,0.000,0.458,0.300,0.490,0.400,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.900,0.900,7.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.300
0.000,0.000,0.100,0.200,0.233,0.200,0.133,0.133,0.233,4.000,2.000,0.000,0.000,0.300,0.400,0.423,0.400,0.340,0.340
0.000,0.033,0.000,0.400,0.533,0.033,0.000,0.000,0.533,4.000,2.000,0.000,0.180,0.000,0.490,0.499,0.180,0.000,0.000
0.000,0.000,0.000,0.033,0.733,0.233,0.000,0.000,0.733,4.000,5.000,0.000,0.000,0.000,0.180,0.442,0.423,0.000,0.000
0.000,0.000,0.000,0.567,0.433,0.000,0.000,0.000,0.567,3.000,3.000,0.000,0.000,0.000,0.496,0.496,0.000,0.000,0.000
0.800,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.800,0.000,3.000,0.400,0.000,0.000,0.400,0.000,0.000,0.000,0.000
0.100,0.000,0.000,0.133,0.767,0.000,0.000,0.000,0.767,4.000,5.000,0.300,0.000,0.000,0.340,0.423,0.000,0.000,0.000
0.000,0.067,0.933,0.000,0.000,0.000,0.000,0.000,0.933,2.000,2.000,0.000,0.249,0.249,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.433,0.033,0.067,0.067,0.400,0.433,3.000,5.000,0.000,0.000,0.000,0.496,0.180,0.249,0.249,0.490
0.000,0.000,0.033,0.000,0.900,0.000,0.067,0.000,0.900,4.000,5.000,0.000,0.000,0.180,0.000,0.300,0.000,0.249,0.000
0.000,0.000,0.000,0.433,0.567,0.000,0.000,0.000,0.567,4.000,2.000,0.000,0.000,0.000,0.496,0.496,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.100,0.500,0.400,0.500,6.000,7.000,0.000,0.000,0.000,0.000,0.000,0.300,0.500,0.490
0.300,0.000,0.000,0.160,0.100,0.067,0.300,0.073,0.300,6.000,5.000,0.458,0.000,0.000,0.360,0.300,0.249,0.458,0.250
0.000,0.000,0.000,0.000,0.000,0.067,0.000,0.933,0.933,7.000,7.000,0.000,0.000,0.000,0.000,0.000,0.249,0.000,0.249
0.000,0.000,0.000,0.300,0.633,0.033,0.033,0.000,0.633,4.000,5.000,0.000,0.000,0.000,0.458,0.482,0.180,0.180,0.000
0.000,0.000,0.000,0.033,0.633,0.100,0.233,0.000,0.633,4.000,5.000,0.000,0.000,0.000,0.180,0.482,0.300,0.423,0.000
0.000,0.000,0.000,0.867,0.133,0.000,0.000,0.000,0.867,3.000,3.000,0.000,0.000,0.000,0.340,0.340,0.000,0.000,0.000
0.000,0.309,0.067,0.291,0.133,0.100,0.000,0.100,0.309,1.000,3.000,0.000,0.455,0.249,0.447,0.340,0.300,0.000,0.300
0.000,0.067,0.483,0.233,0.100,0.084,0.000,0.033,0.483,2.000,5.000,0.000,0.249,0.491,0.423,0.300,0.262,0.000,0.180
0.000,0.000,0.000,0.000,0.633,0.067,0.100,0.200,0.633,4.000,5.000,0.000,0.000,0.000,0.000,0.482,0.249,0.300,0.400
0.733,0.000,0.000,0.033,0.233,0.000,0.000,0.000,0.733,0.000,3.000,0.442,0.000,0.000,0.180,0.423,0.000,0.000,0.000
0.000,0.000,0.000,0.067,0.261,0.469,0.000,0.204,0.469,5.000,5.000,0.000,0.000,0.000,0.249,0.433,0.497,0.000,0.394
0.000,0.000,0.000,0.367,0.300,0.167,0.133,0.033,0.367,3.000,3.000,0.000,0.000,0.000,0.482,0.458,0.373,0.340,0.180
0.000,0.000,0.000,0.133,0.567,0.300,0.000,0.000,0.567,4.000,5.000,0.000,0.000,0.000,0.340,0.496,0.458,0.000,0.000
0.000,0.000,0.000,0.400,0.300,0.234,0.067,0.000,0.400,3.000,5.000,0.000,0.000,0.000,0.489,0.458,0.423,0.249,0.000
0.033,0.000,0.000,0.000,0.000,0.067,0.300,0.600,0.600,7.000,5.000,0.180,0.000,0.000,0.000,0.000,0.249,0.458,0.490
0.134,0.000,0.000,0.600,0.100,0.166,0.000,0.000,0.600,3.000,3.000,0.340,0.000,0.000,0.490,0.300,0.372,0.000,0.000
0.000,0.000,0.033,0.900,0.067,0.000,0.000,0.000,0.900,3.000,3.000,0.000,0.000,0.180,0.300,0.249,0.000,0.000,0.000
0.000,0.000,0.000,0.100,0.767,0.100,0.033,0.000,0.767,4.000,5.000,0.000,0.000,0.000,0.300,0.423,0.300,0.180,0.000
0.000,0.000,0.000,0.733,0.267,0.000,0.000,0.000,0.733,3.000,2.000,0.000,0.000,0.000,0.442,0.442,0.000,0.000,0.000
0.000,0.000,0.033,0.000,0.833,0.067,0.067,0.000,0.833,4.000,5.000,0.000,0.000,0.180,0.000,0.373,0.249,0.249,0.000
0.000,0.000,0.000,0.600,0.400,0.000,0.000,0.000,0.600,3.000,5.000,0.000,0.000,0.000,0.490,0.490,0.000,0.000,0.000
0.000,0.000,0.000,0.700,0.300,0.000,0.000,0.000,0.700,3.000,3.000,0.000,0.000,0.000,0.458,0.458,0.000,0.000,0.000
0.390,0.000,0.000,0.333,0.133,0.000,0.143,0.000,0.390,0.000,3.000,0.481,0.000,0.000,0.471,0.340,0.000,0.340,0.000
0.033,0.000,0.000,0.133,0.567,0.267,0.000,0.000,0.567,4.000,5.000,0.180,0.000,0.000,0.340,0.496,0.442,0.000,0.000
0.000,0.000,0.000,0.133,0.333,0.100,0.067,0.367,0.367,7.000,5.000,0.000,0.000,0.000,0.340,0.471,0.300,0.249,0.482
0.000,0.000,0.000,0.167,0.000,0.133,0.600,0.100,0.600,6.000,5.000,0.000,0.000,0.000,0.373,0.000,0.340,0.490,0.300
0.000,0.067,0.067,0.300,0.300,0.100,0.100,0.067,0.300,3.000,5.000,0.000,0.249,0.249,0.458,0.458,0.300,0.300,0.249
0.000,0.000,0.000,0.000,0.000,0.133,0.700,0.167,0.700,6.000,5.000,0.000,0.000,0.000,0.000,0.000,0.340,0.458,0.373
0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,3.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.967,0.033,0.000,0.000,0.000,0.967,3.000,3.000,0.000,0.000,0.000,0.180,0.180,0.000,0.000,0.000
0.000,0.000,0.000,0.500,0.300,0.167,0.000,0.033,0.500,3.000,5.000,0.000,0.000,0.000,0.500,0.458,0.373,0.000,0.180
0.000,0.000,0.000,0.133,0.200,0.567,0.100,0.000,0.567,5.000,5.000,0.000,0.000,0.000,0.340,0.400,0.495,0.300,0.000
0.000,0.000,0.000,0.300,0.667,0.033,0.000,0.000,0.667,4.000,5.000,0.000,0.000,0.000,0.458,0.471,0.180,0.000,0.000
0.000,0.000,0.000,0.367,0.533,0.033,0.067,0.000,0.533,4.000,5.000,0.000,0.000,0.000,0.482,0.499,0.180,0.249,0.000
0.000,0.200,0.033,0.400,0.267,0.100,0.000,0.000,0.400,3.000,5.000,0.000,0.400,0.180,0.490,0.442,0.300,0.000,0.000
0.000,0.000,0.000,0.033,0.233,0.567,0.000,0.167,0.567,5.000,5.000,0.000,0.000,0.000,0.180,0.423,0.496,0.000,0.373
0.000,0.000,0.000,0.238,0.200,0.362,0.133,0.067,0.362,5.000,5.000,0.000,0.000,0.000,0.421,0.400,0.477,0.340,0.249
0.433,0.000,0.167,0.067,0.167,0.133,0.000,0.033,0.433,0.000,5.000,0.496,0.000,0.373,0.249,0.373,0.340,0.000,0.180
0.200,0.000,0.000,0.500,0.100,0.000,0.133,0.067,0.500,3.000,3.000,0.400,0.000,0.000,0.500,0.300,0.000,0.340,0.249
0.000,0.000,0.000,0.000,0.400,0.067,0.233,0.300,0.400,4.000,5.000,0.000,0.000,0.000,0.000,0.490,0.249,0.423,0.458
0.033,0.000,0.000,0.667,0.267,0.033,0.000,0.000,0.667,3.000,3.000,0.180,0.000,0.000,0.471,0.442,0.180,0.000,0.000
0.133,0.000,0.000,0.567,0.267,0.000,0.033,0.000,0.567,3.000,3.000,0.340,0.000,0.000,0.496,0.442,0.000,0.180,0.000
0.067,0.000,0.000,0.333,0.600,0.000,0.000,0.000,0.600,4.000,2.000,0.249,0.000,0.000,0.471,0.490,0.000,0.000,0.000
0.000,0.133,0.000,0.467,0.333,0.033,0.033,0.000,0.467,3.000,2.000,0.000,0.340,0.000,0.499,0.471,0.180,0.180,0.000
0.000,0.000,0.366,0.301,0.333,0.000,0.000,0.000,0.366,2.000,3.000,0.000,0.000,0.481,0.458,0.471,0.000,0.000,0.000
0.000,0.000,0.000,0.867,0.133,0.000,0.000,0.000,0.867,3.000,3.000,0.000,0.000,0.000,0.340,0.340,0.000,0.000,0.000
0.000,0.000,0.000,0.933,0.067,0.000,0.000,0.000,0.933,3.000,3.000,0.000,0.000,0.000,0.249,0.249,0.000,0.000,0.000
0.000,0.000,0.033,0.533,0.367,0.067,0.000,0.000,0.533,3.000,3.000,0.000,0.000,0.180,0.499,0.482,0.249,0.000,0.000
0.000,0.000,0.000,0.467,0.500,0.033,0.000,0.000,0.500,4.000,5.000,0.000,0.000,0.000,0.499,0.500,0.180,0.000,0.000
0.100,0.000,0.033,0.867,0.000,0.000,0.000,0.000,0.867,3.000,3.000,0.300,0.000,0.180,0.340,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.633,0.367,0.000,0.000,0.000,0.633,3.000,3.000,0.000,0.000,0.000,0.482,0.482,0.000,0.000,0.000
0.000,0.000,0.033,0.933,0.033,0.000,0.000,0.000,0.933,3.000,3.000,0.000,0.000,0.180,0.249,0.180,0.000,0.000,0.000
0.000,0.000,0.000,0.833,0.167,0.000,0.000,0.000,0.833,3.000,3.000,0.000,0.000,0.000,0.373,0.373,0.000,0.000,0.000
0.000,0.000,0.000,0.600,0.400,0.000,0.000,0.000,0.600,3.000,3.000,0.000,0.000,0.000,0.490,0.490,0.000,0.000,0.000
0.000,0.000,0.000,0.900,0.100,0.000,0.000,0.000,0.900,3.000,3.000,0.000,0.000,0.000,0.300,0.300,0.000,0.000,0.000
0.400,0.000,0.000,0.100,0.033,0.067,0.167,0.233,0.400,0.000,5.000,0.490,0.000,0.000,0.300,0.180,0.249,0.373,0.423
0.000,0.000,0.000,0.261,0.300,0.372,0.067,0.000,0.372,5.000,5.000,0.000,0.000,0.000,0.434,0.458,0.479,0.249,0.000
0.000,0.000,0.000,0.733,0.267,0.000,0.000,0.000,0.733,3.000,3.000,0.000,0.000,0.000,0.442,0.442,0.000,0.000,0.000
0.033,0.000,0.000,0.000,0.000,0.367,0.400,0.200,0.400,6.000,5.000,0.180,0.000,0.000,0.000,0.000,0.482,0.490,0.400
0.000,0.000,0.000,0.033,0.133,0.500,0.333,0.000,0.500,5.000,5.000,0.000,0.000,0.000,0.180,0.340,0.500,0.471,0.000
0.000,0.000,0.000,0.133,0.600,0.267,0.000,0.000,0.600,4.000,5.000,0.000,0.000,0.000,0.340,0.490,0.442,0.000,0.000
0.000,0.000,0.000,0.467,0.467,0.067,0.000,0.000,0.467,3.000,3.000,0.000,0.000,0.000,0.499,0.499,0.249,0.000,0.000
0.000,0.000,0.000,0.300,0.700,0.000,0.000,0.000,0.700,4.000,5.000,0.000,0.000,0.000,0.458,0.458,0.000,0.000,0.000
0.000,0.533,0.000,0.433,0.033,0.000,0.000,0.000,0.533,1.000,2.000,0.000,0.499,0.000,0.496,0.180,0.000,0.000,0.000
0.000,0.000,0.000,0.267,0.500,0.233,0.000,0.000,0.500,4.000,5.000,0.000,0.000,0.000,0.442,0.500,0.423,0.000,0.000
0.067,0.000,0.000,0.667,0.233,0.033,0.000,0.000,0.667,3.000,3.000,0.249,0.000,0.000,0.471,0.423,0.180,0.000,0.000
0.168,0.000,0.000,0.499,0.333,0.000,0.000,0.000,0.499,3.000,3.000,0.372,0.000,0.000,0.499,0.471,0.000,0.000,0.000
0.000,0.000,0.000,0.133,0.633,0.200,0.000,0.033,0.633,4.000,5.000,0.000,0.000,0.000,0.340,0.482,0.400,0.000,0.180
0.200,0.000,0.000,0.367,0.267,0.033,0.133,0.000,0.367,3.000,3.000,0.400,0.000,0.000,0.482,0.442,0.180,0.340,0.000
0.000,0.033,0.000,0.133,0.367,0.467,0.000,0.000,0.467,5.000,2.000,0.000,0.180,0.000,0.340,0.482,0.499,0.000,0.000
0.000,0.067,0.333,0.300,0.300,0.000,0.000,0.000,0.333,2.000,5.000,0.000,0.249,0.471,0.458,0.458,0.000,0.000,0.000
0.000,0.000,0.000,0.133,0.700,0.167,0.000,0.000,0.700,4.000,5.000,0.000,0.000,0.000,0.340,0.458,0.373,0.000,0.000
0.472,0.000,0.000,0.067,0.161,0.200,0.000,0.100,0.472,0.000,5.000,0.494,0.000,0.000,0.249,0.361,0.400,0.000,0.300
0.700,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.700,0.000,3.000,0.458,0.000,0.000,0.458,0.000,0.000,0.000,0.000
0.100,0.000,0.000,0.167,0.533,0.200,0.000,0.000,0.533,4.000,5.000,0.300,0.000,0.000,0.373,0.499,0.400,0.000,0.000
0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.500,3.000,3.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000
0.000,0.000,0.000,0.267,0.733,0.000,0.000,0.000,0.733,4.000,3.000,0.000,0.000,0.000,0.442,0.442,0.000,0.000,0.000
0.000,0.000,0.000,0.474,0.492,0.000,0.033,0.000,0.492,4.000,3.000,0.000,0.000,0.000,0.493,0.494,0.000,0.180,0.000
0.033,0.233,0.400,0.333,0.000,0.000,0.000,0.000,0.400,2.000,3.000,0.180,0.423,0.490,0.471,0.000,0.000,0.000,0.000
0.833,0.000,0.000,0.067,0.033,0.067,0.000,0.000,0.833,0.000,5.000,0.373,0.000,0.000,0.249,0.180,0.249,0.000,0.000
0.000,0.000,0.000,0.033,0.100,0.233,0.633,0.000,0.633,6.000,5.000,0.000,0.000,0.000,0.180,0.300,0.423,0.482,0.000
0.000,0.000,0.000,0.367,0.467,0.167,0.000,0.000,0.467,4.000,5.000,0.000,0.000,0.000,0.482,0.499,0.373,0.000,0.000
0.000,0.100,0.033,0.331,0.469,0.067,0.000,0.000,0.469,4.000,3.000,0.000,0.300,0.180,0.468,0.497,0.249,0.000,0.000
0.391,0.000,0.033,0.309,0.234,0.033,0.000,0.000,0.391,0.000,5.000,0.481,0.000,0.180,0.455,0.423,0.180,0.000,0.000
0.000,0.833,0.000,0.167,0.000,0.000,0.000,0.000,0.833,1.000,2.000,0.000,0.373,0.000,0.373,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.767,0.233,0.000,0.000,0.000,0.767,3.000,2.000,0.000,0.000,0.000,0.423,0.423,0.000,0.000,0.000
0.000,0.033,0.000,0.800,0.100,0.000,0.066,0.000,0.800,3.000,3.000,0.000,0.180,0.000,0.399,0.300,0.000,0.248,0.000
0.000,0.033,0.000,0.367,0.433,0.067,0.033,0.067,0.433,4.000,4.000,0.000,0.180,0.000,0.482,0.496,0.249,0.180,0.249
0.033,0.000,0.000,0.400,0.467,0.100,0.000,0.000,0.467,4.000,5.000,0.180,0.000,0.000,0.490,0.499,0.300,0.000,0.000
0.000,0.000,0.035,0.765,0.167,0.000,0.033,0.000,0.765,3.000,3.000,0.000,0.000,0.179,0.422,0.373,0.000,0.180,0.000
0.000,0.000,0.000,0.200,0.633,0.067,0.100,0.000,0.633,4.000,5.000,0.000,0.000,0.000,0.400,0.482,0.249,0.300,0.000
0.000,0.000,0.000,0.033,0.700,0.267,0.000,0.000,0.700,4.000,5.000,0.000,0.000,0.000,0.180,0.458,0.442,0.000,0.000
0.000,0.000,0.000,0.267,0.733,0.000,0.000,0.000,0.733,4.000,2.000,0.000,0.000,0.000,0.442,0.442,0.000,0.000,0.000
0.000,0.033,0.100,0.133,0.667,0.067,0.000,0.000,0.667,4.000,3.000,0.000,0.179,0.300,0.340,0.471,0.249,0.000,0.000
0.000,0.000,0.033,0.600,0.300,0.067,0.000,0.000,0.600,3.000,4.000,0.000,0.000,0.180,0.490,0.458,0.249,0.000,0.000
0.000,0.000,0.000,0.100,0.467,0.433,0.000,0.000,0.467,4.000,5.000,0.000,0.000,0.000,0.300,0.499,0.496,0.000,0.000
0.000,0.000,0.000,0.367,0.433,0.167,0.000,0.033,0.433,4.000,3.000,0.000,0.000,0.000,0.482,0.496,0.373,0.000,0.180
0.000,0.000,0.967,0.033,0.000,0.000,0.000,0.000,0.967,2.000,2.000,0.000,0.000,0.180,0.180,0.000,0.000,0.000,0.000
0.000,0.000,0.000,0.167,0.833,0.000,0.000,0.000,0.833,4.000,3.000,0.000,0.000,0.000,0.373,0.373,0.000,0.000,0.000
0.000,0.000,0.000,0.233,0.167,0.167,0.167,0.267,0.267,7.000,5.000,0.000,0.000,0.000,0.423,0.373,0.373,0.373,0.442
0.000,0.000,0.033,0.000,0.000,0.067,0.500,0.400,0.500,6.000,7.000,0.000,0.000,0.180,0.000,0.000,0.249,0.500,0.490
0.000,0.000,0.000,0.833,0.167,0.000,0.000,0.000,0.833,3.000,3.000,0.000,0.000,0.000,0.373,0.373,0.000,0.000,0.000
0.100,0.000,0.000,0.167,0.267,0.433,0.000,0.033,0.433,5.000,5.000,0.300,0.000,0.000,0.373,0.442,0.496,0.000,0.180
0.000,0.000,0.000,0.733,0.267,0.000,0.000,0.000,0.733,3.000,3.000,0.000,0.000,0.000,0.442,0.442,0.000,0.000,0.000
0.000,0.000,0.033,0.633,0.267,0.067,0.000,0.000,0.633,3.000,3.000,0.000,0.000,0.180,0.482,0.442,0.249,0.000,0.000
0.000,0.000,0.000,0.100,0.200,0.533,0.033,0.133,0.533,5.000,5.000,0.000,0.000,0.000,0.300,0.400,0.499,0.180,0.340
0.000,0.000,0.000,0.900,0.100,0.000,0.000,0.000,0.900,3.000,3.000,0.000,0.000,0.000,0.300,0.300,0.000,0.000,0.000
0.000,0.000,0.000,0.033,0.100,0.467,0.067,0.333,0.467,5.000,5.000,0.000,0.000,0.000,0.180,0.300,0.499,0.249,0.471
0.000,0.033,0.100,0.600,0.200,0.033,0.033,0.000,0.600,3.000,2.000,0.000,0.178,0.300,0.490,0.400,0.179,0.180,0.000
0.000,0.000,0.000,0.734,0.266,0.000,0.000,0.000,0.734,3.000,2.000,0.000,0.000,0.000,0.441,0.441,0.000,0.000,0.000
0.000,0.000,0.000,0.600,0.300,0.000,0.067,0.033,0.600,3.000,5.000,0.000,0.000,0.000,0.490,0.458,0.000,0.249,0.179
0.133,0.000,0.000,0.467,0.367,0.033,0.000,0.000,0.467,3.000,5.000,0.340,0.000,0.000,0.499,0.482,0.180,0.000,0.000
0.000,0.000,0.000,0.433,0.567,0.000,0.000,0.000,0.567,4.000,5.000,0.000,0.000,0.000,0.496,0.496,0.000,0.000,0.000
0.000,0.000,0.000,0.400,0.600,0.000,0.000,0.000,0.600,4.000,5.000,0.000,0.000,0.000,0.490,0.490,0.000,0.000,0.000
0.000,0.000,0.000,0.967,0.033,0.000,0.000,0.000,0.967,3.000,3.000,0.000,0.000,0.000,0.180,0.180,0.000,0.000,0.000
0.000,0.000,0.000,0.133,0.633,0.233,0.000,0.000,0.633,4.000,4.000,0.000,0.000,0.000,0.340,0.482,0.423,0.000,0.000
0.000,0.000,0.000,0.267,0.333,0.033,0.300,0.067,0.333,4.000,4.000,0.000,0.000,0.000,0.442,0.471,0.180,0.458,0.249
0.000,0.000,0.000,0.200,0.133,0.100,0.433,0.133,0.433,6.000,7.000,0.000,0.000,0.000,0.400,0.340,0.300,0.496,0.340
0.000,0.000,0.000,0.000,0.067,0.133,0.167,0.633,0.633,7.000,6.000,0.000,0.000,0.000,0.000,0.249,0.340,0.373,0.482
0.000,0.000,0.000,0.033,0.767,0.100,0.100,0.000,0.767,4.000,4.000,0.000,0.000,0.000,0.180,0.423,0.300,0.300,0.000
0.000,0.000,0.000,0.033,0.400,0.067,0.100,0.400,0.400,4.000,7.000,0.000,0.000,0.000,0.180,0.490,0.249,0.300,0.490
0.200,0.000,0.000,0.100,0.033,0.333,0.333,0.000,0.333,6.000,5.000,0.400,0.000,0.000,0.300,0.180,0.471,0.471,0.000
0.000,0.000,0.000,0.033,0.200,0.133,0.500,0.133,0.500,6.000,5.000,0.000,0.000,0.000,0.180,0.400,0.340,0.500,0.340
0.000,0.000,0.000,0.000,0.333,0.100,0.100,0.467,0.467,7.000,7.000,0.000,0.000,0.000,0.000,0.471,0.300,0.300,0.499
0.000,0.000,0.000,0.733,0.267,0.000,0.000,0.000,0.733,3.000,3.000,0.000,0.000,0.000,0.442,0.442,0.000,0.000,0.000
0.000,0.000,0.000,0.000,0.000,0.100,0.633,0.267,0.633,6.000,7.000,0.000,0.000,0.000,0.000,0.000,0.300,0.482,0.442
0.000,0.000,0.000,0.100,0.067,0.167,0.434,0.233,0.434,6.000,7.000,0.000,0.000,0.000,0.300,0.249,0.372,0.495,0.422
0.000,0.000,0.000,0.033,0.367,0.033,0.233,0.333,0.367,4.000,6.000,0.000,0.000,0.000,0.180,0.482,0.180,0.423,0.471
0.000,0.000,0.000,0.200,0.733,0.000,0.067,0.000,0.733,4.000,4.000,0.000,0.000,0.000,0.400,0.442,0.000,0.249,0.000
0.000,0.000,0.000,0.466,0.333,0.167,0.033,0.000,0.466,3.000,6.000,0.000,0.000,0.000,0.498,0.471,0.372,0.180,0.000
0.000,0.000,0.000,0.000,0.033,0.133,0.800,0.033,0.800,6.000,6.000,0.000,0.000,0.000,0.000,0.180,0.340,0.400,0.180
0.000,0.000,0.000,0.466,0.333,0.167,0.033,0.000,0.466,3.000,6.000,0.000,0.000,0.000,0.498,0.471,0.372,0.180,0.000
0.000,0.000,0.000,0.000,0.033,0.133,0.800,0.033,0.800,6.000,6.000,0.000,0.000,0.000,0.000,0.180,0.340,0.400,0.180
0.000,0.000,0.000,0.267,0.233,0.133,0.267,0.100,0.267,3.000,3.000,0.000,0.000,0.000,0.442,0.423,0.340,0.442,0.300
0.000,0.000,0.000,0.400,0.300,0.100,0.200,0.000,0.400,3.000,3.000,0.000,0.000,0.000,0.490,0.458,0.300,0.400,0.000
0.000,0.000,0.000,0.067,0.100,0.100,0.433,0.300,0.433,6.000,7.000,0.000,0.000,0.000,0.249,0.300,0.300,0.496,0.458
0.000,0.000,0.000,0.267,0.300,0.100,0.200,0.133,0.300,4.000,6.000,0.000,0.000,0.000,0.442,0.458,0.300,0.400,0.340
0.000,0.033,0.000,0.133,0.233,0.067,0.533,0.000,0.533,6.000,7.000,0.000,0.180,0.000,0.340,0.423,0.249,0.499,0.000
0.000,0.000,0.000,0.133,0.133,0.367,0.333,0.033,0.367,5.000,7.000,0.000,0.000,0.000,0.340,0.340,0.482,0.471,0.180
0.000,0.000,0.000,0.100,0.433,0.000,0.133,0.333,0.433,4.000,6.000,0.000,0.000,0.000,0.300,0.496,0.000,0.340,0.471
0.000,0.000,0.000,0.167,0.667,0.033,0.033,0.100,0.667,4.000,4.000,0.000,0.000,0.000,0.373,0.471,0.180,0.180,0.300
0.000,0.000,0.567,0.067,0.333,0.033,0.000,0.000,0.567,2.000,5.000,0.000,0.000,0.496,0.249,0.471,0.180,0.000,0.000
0.000,0.000,0.533,0.133,0.267,0.067,0.000,0.000,0.533,2.000,2.000,0.000,0.000,0.499,0.340,0.442,0.249,0.000,0.000
